Date,Vegetable,Price
27/10/2022,Onion,23
27/10/2022,Potato,30
27/10/2022,Snake Gourd,36
27/10/2022,Green Chilli,40
27/10/2022,Tomato,30
27/10/2022,Coriander Leaves,9
27/10/2022,French Beans,70
27/10/2022,Bitter Gourd,36
27/10/2022,Capsicum,39
27/10/2022,Lemon,65
27/10/2022,Spinach,14
27/10/2022,Ladies Finger,23
27/10/2022,Amla,50
27/11/2022,Snake Gourd,27
27/11/2022,Green Chilli,38
27/11/2022,Lemon,65
27/11/2022,Capsicum,39
27/11/2022,Ivy Gourd,26
27/11/2022,Ladies Finger,29
27/11/2022,Spinach,15
27/11/2022,Potato,35
27/11/2022,Bitter Gourd,26
27/11/2022,Amla,60
27/11/2022,French Beans,25
27/11/2022,Mango Raw,99
27/11/2022,Banana,7
27/11/2022,Coriander Leaves,9
27/11/2022,Onion,36
27/11/2022,Tomato,20
27/12/2022,Mango Raw,92
27/12/2022,Ladies Finger,29
27/12/2022,Capsicum,44
27/12/2022,Lemon,47
27/12/2022,Potato,25
27/12/2022,Snake Gourd,29
27/12/2022,Bitter Gourd,32
27/12/2022,Amla,70
27/12/2022,Coriander Leaves,5
27/12/2022,Banana,9
27/12/2022,Onion,24
27/12/2022,French Beans,28
27/12/2022,Green Chilli,36
27/12/2022,Ivy Gourd,24
27/12/2022,Spinach,10
27/12/2022,Tomato,16
28/01/2022,Snake Gourd,27
28/01/2022,Amla,50
28/01/2022,Ladies Finger,58
28/01/2022,French Beans,36
28/01/2022,Ivy Gourd,30
28/01/2022,Onion,38
28/01/2022,Bitter Gourd,37
28/01/2022,Coriander Leaves,10
28/01/2022,Tomato,17
28/01/2022,Spinach,14
28/01/2022,Green Chilli,42
28/01/2022,Capsicum,46
28/01/2022,Potato,23
28/01/2022,Lemon,40
28/01/2022,Mango Raw,81
28/01/2022,Banana,6
28/01/2023,Snake Gourd,28
28/01/2023,Tomato,26
28/01/2023,French Beans,36
28/01/2023,Amla,60
28/01/2023,Lemon,56
28/01/2023,Spinach,17
28/01/2023,Onion,25
28/01/2023,Ladies Finger,43
28/01/2023,Mango Raw,101
28/01/2023,Banana,12
28/01/2023,Ivy Gourd,28
28/01/2023,Capsicum,48
28/01/2023,Coriander Leaves,5
28/01/2023,Bitter Gourd,32
28/01/2023,Potato,36
28/01/2023,Green Chilli,34
28/02/2022,French Beans,37
28/02/2022,Onion,37
28/02/2022,Tomato,19
28/02/2022,Green Chilli,43
28/02/2022,Bitter Gourd,34
28/02/2022,Mango Raw,82
28/02/2022,Amla,60
28/02/2022,Snake Gourd,27
28/02/2022,Spinach,10
28/02/2022,Lemon,37
28/02/2022,Ladies Finger,54
28/02/2022,Potato,20
28/02/2022,Coriander Leaves,10
28/02/2022,Banana,7
28/02/2022,Ivy Gourd,33
28/02/2022,Capsicum,42
28/02/2023,Onion,18
28/02/2023,Ladies Finger,45
28/02/2023,French Beans,41
28/02/2023,Lemon,59
28/02/2023,Capsicum,48
28/02/2023,Ivy Gourd,27
28/02/2023,Tomato,33
28/02/2023,Bitter Gourd,28
28/02/2023,Spinach,13
28/02/2023,Coriander Leaves,6
28/02/2023,Banana,7
28/02/2023,Mango Raw,93
28/02/2023,Green Chilli,44
28/02/2023,Amla,50
28/02/2023,Snake Gourd,28
28/02/2023,Potato,37
28/03/2022,Mango Raw,54
28/03/2022,Amla,60
28/03/2022,Lemon,39
28/03/2022,French Beans,26
28/03/2022,Bitter Gourd,25
28/03/2022,Ladies Finger,22
28/03/2022,Coriander Leaves,12
28/03/2022,Ivy Gourd,33
28/03/2022,Spinach,13
28/03/2022,Tomato,12
28/03/2022,Snake Gourd,22
28/03/2022,Potato,24
28/03/2022,Onion,25
28/03/2022,Banana,5
28/03/2022,Capsicum,33
28/03/2022,Green Chilli,35
28/03/2023,Tomato,21
28/03/2023,Mango Raw,109
28/03/2023,Amla,60
28/03/2023,Onion,21
28/03/2023,Ivy Gourd,26
28/03/2023,Bitter Gourd,34
28/03/2023,Green Chilli,40
28/03/2023,Coriander Leaves,6
28/03/2023,Snake Gourd,27
28/03/2023,Capsicum,47
28/03/2023,French Beans,40
28/03/2023,Banana,9
28/03/2023,Potato,29
28/03/2023,Spinach,12
28/03/2023,Lemon,53
28/03/2023,Ladies Finger,42
28/04/2022,French Beans,32
28/04/2022,Green Chilli,40
28/04/2022,Snake Gourd,22
28/04/2022,Lemon,39
28/04/2022,Banana,5
28/04/2022,Ladies Finger,24
28/04/2022,Capsicum,36
28/04/2022,Onion,20
28/04/2022,Amla,50
28/04/2022,Mango Raw,25
28/04/2022,Tomato,40
28/04/2022,Potato,24
28/04/2022,Spinach,14
28/04/2022,Coriander Leaves,9
28/04/2022,Ivy Gourd,34
28/04/2022,Bitter Gourd,24
28/04/2023,French Beans,50
28/04/2023,Amla,60
28/04/2023,Capsicum,41
28/04/2023,Ivy Gourd,27
28/04/2023,Banana,9
28/04/2023,Green Chilli,47
28/04/2023,Ladies Finger,33
28/04/2023,Tomato,17
28/04/2023,Mango Raw,29
28/04/2023,Coriander Leaves,7
28/04/2023,Lemon,52
28/04/2023,Onion,19
28/04/2023,Bitter Gourd,34
28/04/2023,Snake Gourd,27
28/04/2023,Potato,21
28/04/2023,Spinach,16
28/05/2022,Snake Gourd,24
28/05/2022,Ivy Gourd,26
28/05/2022,Spinach,14
28/05/2022,Green Chilli,30
28/05/2022,Potato,28
28/05/2022,French Beans,84
28/05/2022,Ladies Finger,37
28/05/2022,Banana,7
28/05/2022,Capsicum,30
28/05/2022,Lemon,128
28/05/2022,Coriander Leaves,12
28/05/2022,Mango Raw,21
28/05/2022,Onion,17
28/05/2022,Amla,70
28/05/2022,Bitter Gourd,34
28/05/2022,Tomato,54
28/05/2023,Potato,27
28/05/2023,Onion,22
28/05/2023,Mango Raw,35
28/05/2023,Lemon,56
28/05/2023,Snake Gourd,30
28/05/2023,Tomato,14
28/05/2023,Coriander Leaves,10
28/05/2023,Ivy Gourd,24
28/05/2023,Bitter Gourd,32
28/05/2023,French Beans,46
28/05/2023,Banana,9
28/05/2023,Ladies Finger,36
28/05/2023,Capsicum,44
28/05/2023,Spinach,16
28/05/2023,Green Chilli,43
28/05/2023,Amla,50
28/06/2022,Green Chilli,30
28/06/2022,Banana,7
28/06/2022,Bitter Gourd,38
28/06/2022,Ladies Finger,31
28/06/2022,Potato,30
28/06/2022,Coriander Leaves,11
28/06/2022,French Beans,56
28/06/2022,Mango Raw,32
28/06/2022,Capsicum,33
28/06/2022,Amla,50
28/06/2022,Onion,24
28/06/2022,Spinach,11
28/06/2022,Snake Gourd,22
28/06/2022,Ivy Gourd,28
28/06/2022,Tomato,33
28/06/2022,Lemon,54
28/06/2023,Bitter Gourd,31
28/06/2023,Capsicum,40
28/06/2023,French Beans,69
28/06/2023,Snake Gourd,30
28/06/2023,Amla,90
28/06/2023,Banana,7
28/06/2023,Spinach,11
28/06/2023,Ladies Finger,40
28/06/2023,Green Chilli,57
28/06/2023,Mango Raw,26
28/06/2023,Lemon,55
28/06/2023,Onion,23
28/06/2023,Ivy Gourd,25
28/06/2023,Tomato,80
28/06/2023,Coriander Leaves,10
28/06/2023,Potato,29
28/07/2022,Snake Gourd,30
28/07/2022,Potato,30
28/07/2022,Amla,50
28/07/2022,Spinach,10
28/07/2022,Banana,10
28/07/2022,Tomato,19
28/07/2022,Ivy Gourd,22
28/07/2022,Bitter Gourd,38
28/07/2022,Onion,24
28/07/2022,Mango Raw,61
28/07/2022,Capsicum,33
28/07/2022,Lemon,63
28/07/2022,Coriander Leaves,7
28/07/2022,French Beans,66
28/07/2022,Green Chilli,41
28/07/2022,Ladies Finger,34
28/07/2023,Potato,31
28/07/2023,Snake Gourd,30
28/07/2023,Lemon,55
28/07/2023,Spinach,10
28/07/2023,Mango Raw,32
28/07/2023,Coriander Leaves,11
28/07/2023,Tomato,124
28/07/2023,Ladies Finger,41
28/07/2023,Banana,7
28/07/2023,Ivy Gourd,24
28/07/2023,Bitter Gourd,29
28/07/2023,Capsicum,44
28/07/2023,Amla,90
28/07/2023,French Beans,59
28/07/2023,Green Chilli,83
28/07/2023,Onion,27
28/08/2022,Lemon,52
28/08/2022,Onion,24
28/08/2022,French Beans,51
28/08/2022,Amla,50
28/08/2022,Spinach,11
28/08/2022,Tomato,19
28/08/2022,Mango Raw,96
28/08/2022,Ladies Finger,25
28/08/2022,Bitter Gourd,39
28/08/2022,Banana,8
28/08/2022,Snake Gourd,27
28/08/2022,Coriander Leaves,9
28/08/2022,Potato,37
28/08/2022,Green Chilli,34
28/08/2022,Capsicum,36
28/08/2022,Ivy Gourd,28
28/09/2022,Green Chilli,39
28/09/2022,Tomato,38
28/09/2022,Ivy Gourd,28
28/09/2022,Lemon,64
28/09/2022,Snake Gourd,34
28/09/2022,Banana,8
28/09/2022,Spinach,14
28/09/2022,French Beans,60
28/09/2022,Mango Raw,99
28/09/2022,Potato,30
28/09/2022,Onion,24
28/09/2022,Coriander Leaves,8
28/09/2022,Ladies Finger,22
28/09/2022,Bitter Gourd,31
28/09/2022,Amla,60
28/09/2022,Capsicum,38
28/10/2022,Ivy Gourd,25
28/10/2022,Lemon,65
28/10/2022,Banana,11
28/10/2022,Onion,23
28/10/2022,Tomato,30
28/10/2022,Spinach,14
28/10/2022,French Beans,70
28/10/2022,Ladies Finger,23
28/10/2022,Potato,30
28/10/2022,Amla,50
28/10/2022,Mango Raw,97
28/10/2022,Capsicum,39
28/10/2022,Snake Gourd,36
28/10/2022,Bitter Gourd,36
28/10/2022,Green Chilli,40
28/10/2022,Coriander Leaves,9
28/11/2022,Ivy Gourd,28
28/11/2022,Spinach,13
28/11/2022,Capsicum,43
28/11/2022,Banana,10
28/11/2022,Snake Gourd,30
28/11/2022,Potato,34
28/11/2022,Coriander Leaves,12
28/11/2022,Ladies Finger,32
28/11/2022,Lemon,54
28/11/2022,Green Chilli,37
28/11/2022,Bitter Gourd,31
28/11/2022,Mango Raw,92
28/11/2022,Tomato,20
28/11/2022,Amla,60
28/11/2022,Onion,25
28/11/2022,French Beans,22
28/12/2022,Mango Raw,92
28/12/2022,Ladies Finger,29
28/12/2022,Capsicum,44
28/12/2022,Tomato,16
28/12/2022,Potato,25
28/12/2022,Banana,9
28/12/2022,Bitter Gourd,32
28/12/2022,Green Chilli,36
28/12/2022,Snake Gourd,29
28/12/2022,Ivy Gourd,24
28/12/2022,French Beans,28
28/12/2022,Coriander Leaves,5
28/12/2022,Spinach,10
28/12/2022,Onion,24
28/12/2022,Amla,70
28/12/2022,Lemon,47
29/01/2022,Amla,50
29/01/2022,Bitter Gourd,37
29/01/2022,Snake Gourd,27
29/01/2022,Coriander Leaves,10
29/01/2022,Onion,38
29/01/2022,Lemon,40
29/01/2022,Green Chilli,42
29/01/2022,Spinach,14
29/01/2022,Ladies Finger,58
29/01/2022,Capsicum,46
29/01/2022,Banana,6
29/01/2022,Ivy Gourd,30
29/01/2022,French Beans,36
29/01/2022,Mango Raw,81
29/01/2022,Potato,23
29/01/2022,Tomato,17
29/01/2023,Snake Gourd,28
29/01/2023,Capsicum,48
29/01/2023,Spinach,17
29/01/2023,Bitter Gourd,32
29/01/2023,Amla,60
29/01/2023,Mango Raw,101
29/01/2023,Lemon,56
29/01/2023,Tomato,26
29/01/2023,Banana,12
29/01/2023,Ivy Gourd,28
29/01/2023,Onion,30
29/01/2023,Green Chilli,34
29/01/2023,Coriander Leaves,5
29/01/2023,French Beans,36
29/01/2023,Potato,36
29/01/2023,Ladies Finger,43
29/03/2022,Snake Gourd,22
29/03/2022,Banana,5
29/03/2022,Lemon,39
29/03/2022,Amla,60
29/03/2022,Capsicum,33
29/03/2022,Ladies Finger,22
29/03/2022,Coriander Leaves,12
29/03/2022,Bitter Gourd,25
29/03/2022,Potato,24
29/03/2022,Onion,25
29/03/2022,Ivy Gourd,33
29/03/2022,Green Chilli,35
29/03/2022,French Beans,26
29/03/2022,Spinach,13
29/03/2022,Tomato,12
29/03/2022,Mango Raw,54
29/03/2023,Tomato,28
29/03/2023,Mango Raw,86
29/03/2023,Snake Gourd,27
29/03/2023,Ivy Gourd,23
29/03/2023,Coriander Leaves,7
29/03/2023,Onion,21
29/03/2023,Lemon,58
29/03/2023,Spinach,13
29/03/2023,Amla,50
29/03/2023,Ladies Finger,48
29/03/2023,French Beans,38
29/03/2023,Bitter Gourd,32
29/03/2023,Potato,21
29/03/2023,Banana,10
29/03/2023,Capsicum,46
29/03/2023,Green Chilli,42
29/04/2022,Tomato,40
29/04/2022,Mango Raw,25
29/04/2022,Amla,50
29/04/2022,Green Chilli,40
29/04/2022,Onion,20
29/04/2022,Capsicum,36
29/04/2022,Potato,24
29/04/2022,French Beans,32
29/04/2022,Spinach,14
29/04/2022,Ivy Gourd,34
29/04/2022,Coriander Leaves,9
29/04/2022,Ladies Finger,24
29/04/2022,Banana,5
29/04/2022,Snake Gourd,22
29/04/2022,Bitter Gourd,24
29/04/2022,Lemon,39
29/04/2023,Bitter Gourd,28
29/04/2023,Spinach,17
29/04/2023,French Beans,48
29/04/2023,Amla,70
29/04/2023,Mango Raw,30
29/04/2023,Coriander Leaves,6
29/04/2023,Tomato,13
29/04/2023,Ladies Finger,37
29/04/2023,Lemon,57
29/04/2023,Onion,19
29/04/2023,Banana,7
29/04/2023,Snake Gourd,27
29/04/2023,Potato,26
29/04/2023,Capsicum,50
29/04/2023,Green Chilli,47
29/04/2023,Ivy Gourd,23
29/05/2022,Snake Gourd,24
29/05/2022,Spinach,14
29/05/2022,French Beans,84
29/05/2022,Green Chilli,30
29/05/2022,Onion,17
29/05/2022,Ivy Gourd,26
29/05/2022,Potato,28
29/05/2022,Capsicum,30
29/05/2022,Ladies Finger,37
29/05/2022,Banana,7
29/05/2022,Lemon,128
29/05/2022,Bitter Gourd,34
29/05/2022,Coriander Leaves,12
29/05/2022,Mango Raw,21
29/05/2022,Tomato,54
29/05/2022,Amla,70
29/05/2023,Bitter Gourd,32
29/05/2023,Ivy Gourd,24
29/05/2023,Coriander Leaves,10
29/05/2023,Banana,9
29/05/2023,Amla,50
29/05/2023,Spinach,16
29/05/2023,Lemon,56
29/05/2023,Capsicum,44
29/05/2023,Onion,22
29/05/2023,French Beans,46
29/05/2023,Snake Gourd,30
29/05/2023,Tomato,14
29/05/2023,Mango Raw,35
29/05/2023,Potato,27
29/05/2023,Ladies Finger,36
29/05/2023,Green Chilli,43
29/06/2022,Lemon,54
29/06/2022,Snake Gourd,22
29/06/2022,Mango Raw,32
29/06/2022,Potato,30
29/06/2022,Banana,7
29/06/2022,French Beans,56
29/06/2022,Coriander Leaves,11
29/06/2022,Amla,50
29/06/2022,Ladies Finger,31
29/06/2022,Spinach,11
29/06/2022,Tomato,33
29/06/2022,Green Chilli,30
29/06/2022,Ivy Gourd,28
29/06/2022,Bitter Gourd,38
29/06/2022,Onion,24
29/06/2022,Capsicum,33
29/06/2023,Mango Raw,28
29/06/2023,Snake Gourd,31
29/06/2023,Spinach,10
29/06/2023,Banana,10
29/06/2023,Potato,26
29/06/2023,Bitter Gourd,36
29/06/2023,French Beans,72
29/06/2023,Coriander Leaves,10
29/06/2023,Lemon,53
29/06/2023,Tomato,93
29/06/2023,Ladies Finger,37
29/06/2023,Green Chilli,57
29/06/2023,Onion,20
29/06/2023,Ivy Gourd,23
29/06/2023,Amla,90
29/06/2023,Capsicum,43
29/07/2022,Lemon,63
29/07/2022,Mango Raw,61
29/07/2022,Amla,50
29/07/2022,Tomato,19
29/07/2022,Ladies Finger,34
29/07/2022,Banana,10
29/07/2022,Capsicum,33
29/07/2022,Bitter Gourd,38
29/07/2022,Snake Gourd,30
29/07/2022,Potato,30
29/07/2022,Green Chilli,41
29/07/2022,Spinach,10
29/07/2022,Coriander Leaves,7
29/07/2022,Ivy Gourd,22
29/07/2022,Onion,24
29/07/2022,French Beans,66
29/07/2023,Lemon,55
29/07/2023,Green Chilli,92
29/07/2023,Onion,26
29/07/2023,Snake Gourd,32
29/07/2023,Mango Raw,32
29/07/2023,Coriander Leaves,9
29/07/2023,Spinach,13
29/07/2023,French Beans,64
29/07/2023,Potato,28
29/07/2023,Banana,11
29/07/2023,Ladies Finger,40
29/07/2023,Amla,80
29/07/2023,Tomato,155
29/07/2023,Capsicum,41
29/07/2023,Bitter Gourd,31
29/07/2023,Ivy Gourd,25
29/08/2022,Lemon,52
29/08/2022,Amla,50
29/08/2022,Potato,37
29/08/2022,Snake Gourd,27
29/08/2022,Spinach,11
29/08/2022,Ladies Finger,25
29/08/2022,Banana,8
29/08/2022,Onion,24
29/08/2022,Coriander Leaves,9
29/08/2022,Capsicum,36
29/08/2022,Tomato,19
29/08/2022,Ivy Gourd,28
29/08/2022,Green Chilli,34
29/08/2022,Mango Raw,96
29/08/2022,French Beans,51
29/08/2022,Bitter Gourd,39
29/09/2022,Mango Raw,99
29/09/2022,Amla,60
29/09/2022,Potato,30
29/09/2022,Spinach,14
29/09/2022,Coriander Leaves,8
29/09/2022,Snake Gourd,34
29/09/2022,French Beans,60
29/09/2022,Onion,24
29/09/2022,Banana,8
29/09/2022,Ladies Finger,22
29/09/2022,Green Chilli,39
29/09/2022,Tomato,38
29/09/2022,Capsicum,38
29/09/2022,Lemon,64
29/09/2022,Bitter Gourd,31
29/09/2022,Ivy Gourd,28
29/10/2022,Snake Gourd,36
29/10/2022,Bitter Gourd,35
29/10/2022,French Beans,63
29/10/2022,Capsicum,39
29/10/2022,Lemon,50
29/10/2022,Ivy Gourd,26
29/10/2022,Ladies Finger,23
29/10/2022,Onion,26
29/10/2022,Green Chilli,39
29/10/2022,Banana,8
29/10/2022,Mango Raw,110
29/10/2022,Coriander Leaves,7
29/10/2022,Tomato,27
29/10/2022,Spinach,12
29/10/2022,Potato,31
29/10/2022,Amla,60
29/11/2022,Tomato,20
29/11/2022,Coriander Leaves,12
29/11/2022,Ladies Finger,32
29/11/2022,Onion,25
29/11/2022,Amla,60
29/11/2022,Capsicum,43
29/11/2022,Potato,34
29/11/2022,Green Chilli,37
29/11/2022,Lemon,54
29/11/2022,Snake Gourd,30
29/11/2022,Bitter Gourd,31
29/11/2022,Banana,10
29/11/2022,French Beans,22
29/11/2022,Spinach,13
29/11/2022,Mango Raw,92
29/11/2022,Ivy Gourd,28
29/12/2022,Capsicum,44
29/12/2022,Lemon,48
29/12/2022,Mango Raw,86
29/12/2022,Ivy Gourd,24
29/12/2022,Potato,32
29/12/2022,Tomato,16
29/12/2022,Coriander Leaves,7
29/12/2022,Ladies Finger,29
29/12/2022,Bitter Gourd,30
29/12/2022,Onion,30
29/12/2022,Banana,10
29/12/2022,Snake Gourd,29
29/12/2022,French Beans,30
29/12/2022,Green Chilli,34
29/12/2022,Spinach,11
29/12/2022,Amla,70
30/01/2022,Green Chilli,42
30/01/2022,Amla,50
30/01/2022,Capsicum,48
30/01/2022,Banana,4
30/01/2022,Coriander Leaves,10
30/01/2022,Lemon,40
30/01/2022,Snake Gourd,27
30/01/2022,Ivy Gourd,36
30/01/2022,Potato,20
30/01/2022,Tomato,19
30/01/2022,Ladies Finger,58
30/01/2022,Bitter Gourd,34
30/01/2022,Spinach,10
30/01/2022,Mango Raw,72
30/01/2022,Onion,35
30/01/2022,French Beans,38
30/01/2023,Bitter Gourd,32
30/01/2023,Coriander Leaves,5
30/01/2023,Onion,30
30/01/2023,Banana,12
30/01/2023,Ladies Finger,43
30/01/2023,Ivy Gourd,28
30/01/2023,Capsicum,48
30/01/2023,Lemon,56
30/01/2023,Green Chilli,34
30/01/2023,Tomato,26
30/01/2023,Amla,60
30/01/2023,French Beans,36
30/01/2023,Potato,36
30/01/2023,Mango Raw,101
30/01/2023,Spinach,17
30/01/2023,Snake Gourd,28
30/03/2022,Green Chilli,35
30/03/2022,Tomato,12
30/03/2022,Spinach,13
30/03/2022,Ivy Gourd,33
30/03/2022,Mango Raw,54
30/03/2022,Potato,24
30/03/2022,Coriander Leaves,12
30/03/2022,Amla,60
30/03/2022,Capsicum,33
30/03/2022,Ladies Finger,22
30/03/2022,French Beans,26
30/03/2022,Onion,25
30/03/2022,Bitter Gourd,25
30/03/2022,Snake Gourd,22
30/03/2022,Lemon,39
30/03/2022,Banana,5
30/03/2023,Amla,50
30/03/2023,Snake Gourd,27
30/03/2023,Spinach,13
30/03/2023,French Beans,38
30/03/2023,Potato,21
30/03/2023,Banana,10
30/03/2023,Onion,18
30/03/2023,Mango Raw,86
30/03/2023,Bitter Gourd,32
30/03/2023,Lemon,58
30/03/2023,Ladies Finger,48
30/03/2023,Coriander Leaves,7
30/03/2023,Green Chilli,42
30/03/2023,Tomato,28
30/03/2023,Capsicum,46
30/03/2023,Ivy Gourd,23
30/04/2022,Lemon,35
30/04/2022,French Beans,35
30/04/2022,Coriander Leaves,12
30/04/2022,Capsicum,30
30/04/2022,Snake Gourd,18
30/04/2022,Tomato,51
30/04/2022,Spinach,13
30/04/2022,Banana,5
30/04/2022,Mango Raw,22
30/04/2022,Ivy Gourd,32
30/04/2022,Onion,22
30/04/2022,Green Chilli,45
30/04/2022,Amla,50
30/04/2022,Bitter Gourd,30
30/04/2022,Ladies Finger,18
30/04/2022,Potato,24
30/04/2023,Amla,70
30/04/2023,Snake Gourd,27
30/04/2023,Spinach,17
30/04/2023,Ivy Gourd,23
30/04/2023,Ladies Finger,37
30/04/2023,Tomato,13
30/04/2023,Coriander Leaves,6
30/04/2023,Mango Raw,30
30/04/2023,Lemon,57
30/04/2023,Bitter Gourd,28
30/04/2023,Capsicum,50
30/04/2023,Onion,20
30/04/2023,French Beans,48
30/04/2023,Potato,26
30/04/2023,Green Chilli,47
30/04/2023,Banana,7
30/05/2022,Onion,17
30/05/2022,Capsicum,30
30/05/2022,Ladies Finger,37
30/05/2022,Ivy Gourd,26
30/05/2022,Spinach,14
30/05/2022,Coriander Leaves,12
30/05/2022,French Beans,84
30/05/2022,Amla,70
30/05/2022,Snake Gourd,24
30/05/2022,Banana,7
30/05/2022,Green Chilli,30
30/05/2022,Tomato,54
30/05/2022,Lemon,128
30/05/2022,Mango Raw,21
30/05/2022,Bitter Gourd,34
30/05/2022,Potato,28
30/05/2023,Amla,50
30/05/2023,Ladies Finger,36
30/05/2023,Ivy Gourd,26
30/05/2023,Coriander Leaves,10
30/05/2023,Bitter Gourd,34
30/05/2023,Lemon,50
30/05/2023,French Beans,44
30/05/2023,Capsicum,47
30/05/2023,Tomato,20
30/05/2023,Mango Raw,22
30/05/2023,Snake Gourd,25
30/05/2023,Green Chilli,40
30/05/2023,Banana,7
30/05/2023,Onion,22
30/05/2023,Spinach,13
30/05/2023,Potato,22
30/06/2022,French Beans,56
30/06/2022,Snake Gourd,22
30/06/2022,Banana,7
30/06/2022,Potato,30
30/06/2022,Lemon,54
30/06/2022,Onion,24
30/06/2022,Ladies Finger,31
30/06/2022,Capsicum,33
30/06/2022,Mango Raw,32
30/06/2022,Bitter Gourd,38
30/06/2022,Coriander Leaves,11
30/06/2022,Green Chilli,30
30/06/2022,Amla,50
30/06/2022,Tomato,33
30/06/2022,Ivy Gourd,28
30/06/2022,Spinach,11
30/06/2023,Ladies Finger,37
30/06/2023,Bitter Gourd,36
30/06/2023,Lemon,53
30/06/2023,Coriander Leaves,10
30/06/2023,Ivy Gourd,23
30/06/2023,Snake Gourd,31
30/06/2023,Onion,21
30/06/2023,Banana,10
30/06/2023,Mango Raw,28
30/06/2023,Tomato,93
30/06/2023,French Beans,72
30/06/2023,Potato,26
30/06/2023,Amla,90
30/06/2023,Spinach,10
30/06/2023,Green Chilli,57
30/06/2023,Capsicum,43
30/07/2022,Lemon,63
30/07/2022,Green Chilli,41
30/07/2022,Coriander Leaves,7
30/07/2022,Spinach,10
30/07/2022,Tomato,19
30/07/2022,Ivy Gourd,22
30/07/2022,Onion,24
30/07/2022,Snake Gourd,30
30/07/2022,Potato,30
30/07/2022,Banana,10
30/07/2022,Amla,50
30/07/2022,Capsicum,33
30/07/2022,Bitter Gourd,38
30/07/2022,Mango Raw,61
30/07/2022,French Beans,66
30/07/2022,Ladies Finger,34
30/07/2023,Capsicum,41
30/07/2023,Ivy Gourd,25
30/07/2023,Potato,28
30/07/2023,Green Chilli,92
30/07/2023,Coriander Leaves,9
30/07/2023,Bitter Gourd,31
30/07/2023,Lemon,55
30/07/2023,Ladies Finger,40
30/07/2023,Snake Gourd,32
30/07/2023,Onion,25
30/07/2023,Banana,11
30/07/2023,Spinach,13
30/07/2023,Mango Raw,32
30/07/2023,Amla,80
30/07/2023,French Beans,64
30/07/2023,Tomato,155
30/08/2022,Lemon,62
30/08/2022,Potato,32
30/08/2022,Ivy Gourd,25
30/08/2022,Capsicum,30
30/08/2022,Snake Gourd,27
30/08/2022,Mango Raw,104
30/08/2022,Banana,9
30/08/2022,Tomato,18
30/08/2022,Amla,50
30/08/2022,Spinach,11
30/08/2022,Ladies Finger,22
30/08/2022,Bitter Gourd,39
30/08/2022,Green Chilli,38
30/08/2022,Onion,26
30/08/2022,French Beans,52
30/08/2022,Coriander Leaves,7
30/09/2022,Capsicum,38
30/09/2022,Banana,12
30/09/2022,French Beans,65
30/09/2022,Potato,32
30/09/2022,Snake Gourd,30
30/09/2022,Ivy Gourd,22
30/09/2022,Onion,21
30/09/2022,Spinach,14
30/09/2022,Green Chilli,39
30/09/2022,Tomato,36
30/09/2022,Mango Raw,94
30/09/2022,Lemon,63
30/09/2022,Ladies Finger,20
30/09/2022,Coriander Leaves,9
30/09/2022,Bitter Gourd,34
30/09/2022,Amla,60
30/10/2022,Amla,60
30/10/2022,Ladies Finger,23
30/10/2022,Coriander Leaves,7
30/10/2022,Spinach,12
30/10/2022,Ivy Gourd,26
30/10/2022,Bitter Gourd,35
30/10/2022,French Beans,63
30/10/2022,Capsicum,39
30/10/2022,Banana,8
30/10/2022,Green Chilli,39
30/10/2022,Potato,31
30/10/2022,Onion,26
30/10/2022,Lemon,50
30/10/2022,Mango Raw,110
30/10/2022,Snake Gourd,36
30/10/2022,Tomato,27
30/11/2022,Mango Raw,81
30/11/2022,Amla,60
30/11/2022,Ladies Finger,29
30/11/2022,Tomato,17
30/11/2022,Bitter Gourd,28
30/11/2022,Coriander Leaves,10
30/11/2022,Spinach,14
30/11/2022,Banana,7
30/11/2022,Green Chilli,38
30/11/2022,Snake Gourd,27
30/11/2022,Lemon,64
30/11/2022,French Beans,20
30/11/2022,Onion,30
30/11/2022,Capsicum,38
30/11/2022,Potato,35
30/11/2022,Ivy Gourd,27
30/12/2022,Snake Gourd,29
30/12/2022,Lemon,48
30/12/2022,Capsicum,44
30/12/2022,Green Chilli,34
30/12/2022,Banana,10
30/12/2022,Coriander Leaves,7
30/12/2022,French Beans,30
30/12/2022,Spinach,11
30/12/2022,Bitter Gourd,30
30/12/2022,Onion,30
30/12/2022,Ladies Finger,29
30/12/2022,Ivy Gourd,24
30/12/2022,Mango Raw,86
30/12/2022,Tomato,16
30/12/2022,Amla,70
30/12/2022,Potato,32
31/01/2022,Green Chilli,42
31/01/2022,Coriander Leaves,10
31/01/2022,Capsicum,48
31/01/2022,Spinach,10
31/01/2022,Banana,4
31/01/2022,Snake Gourd,27
31/01/2022,Mango Raw,72
31/01/2022,Amla,50
31/01/2022,Onion,35
31/01/2022,Bitter Gourd,34
31/01/2022,Tomato,19
31/01/2022,Ladies Finger,58
31/01/2022,French Beans,38
31/01/2022,Ivy Gourd,36
31/01/2022,Lemon,40
31/01/2022,Potato,20
31/01/2023,Banana,9
31/01/2023,Ladies Finger,42
31/01/2023,Green Chilli,37
31/01/2023,Snake Gourd,29
31/01/2023,Capsicum,48
31/01/2023,Onion,30
31/01/2023,Lemon,46
31/01/2023,Coriander Leaves,7
31/01/2023,Potato,38
31/01/2023,Spinach,15
31/01/2023,French Beans,32
31/01/2023,Bitter Gourd,29
